Group	Dataset	mean_test_binarize_average_precision_scorer	std_test_binarize_average_precision_scorer
ridge	Pictilisib_1058	0.2455633570665592	0.04899391709884968
ridge	Pictilisib_1527	0.22717902500284945	0.04150240957211792
ridge	Piperlongumine_1243	0.3323434934264685	0.06293427334998974
ridge	Ponatinib_155	0.3984125084571597	0.12828630092948648
ridge	Pyrimethamine_71	0.2869261514739246	0.16151227675554336
ridge	QL-VIII-58_1166	0.2566726738683086	0.0708938934949258
ridge	QL-X-138_331	0.5247489746002623	0.0786940160704105
ridge	QL-XI-92_329	0.5566636190260775	0.10830339730655808
ridge	QL-XII-47_235	0.3776617471145674	0.07919612986078807
ridge	QL-XII-61_1203	0.4306462463984685	0.2102411627154845
ridge	QS11_151	0.273802859318388	0.05922908800721832
ridge	Quizartinib_254	0.22019528305169395	0.12541341774073447
ridge	RO-3306_1052	0.2391212136165582	0.06763544400764193
ridge	Rapamycin_3	0.4129039378925713	0.1762019853556041
ridge	Refametinib_1014	0.5550830221910578	0.08127769685572009
ridge	Refametinib_1526	0.4889502442336884	0.08771551791750204
ridge	Rucaparib_1175	0.20550784351195733	0.0942058159728608
ridge	Ruxolitinib_206	0.2906820501510549	0.18088283879786998
ridge	S-Trityl-L-cysteine_41	0.5075891935310307	0.11968922463739726
ridge	SB-505124_1194	0.1959055539378484	0.03762173783626077
ridge	SB216763_1025	0.2550336285466454	0.05338783098750307
ridge	SB52334_304	0.21193173711346935	0.09120344891538812
ridge	SB590885_1061	0.4984426736706404	0.15592523971204525
ridge	SGC0946_1264	0.11134587537244944	0.03434478561151315
ridge	SL0101_1039	0.15194974983949133	0.04097949333864009
ridge	SN-38_1494	0.5313746367695551	0.08080851899083967
ridge	SNX-2112_328	0.5728583968240443	0.07200414693029462
ridge	STF-62247_258	0.2453983221385945	0.0451995199033699
ridge	Salubrinal_111	0.29173122194986884	0.14847629587042632
ridge	Saracatinib_38	0.3281006410394619	0.13301160696805933
ridge	Seliciclib_110	0.2854570267683748	0.07888968929148192
ridge	Selisistat_341	0.17419373416292644	0.09151456042376983
ridge	Selumetinib_1062	0.3021878428538697	0.09755940902960183
ridge	Selumetinib_1498	0.4846173583138899	0.12295282139088833
ridge	Serdemetan_1133	0.2107833866768507	0.0551775774144322
ridge	Shikonin_170	0.2919859273282233	0.07027833165034798
ridge	Sorafenib_30	0.3829916357882158	0.21673254607329775
ridge	Sunitinib_5	0.4417990729600637	0.21406094603962048
ridge	T0901317_333	0.1716325879227885	0.0838323424229135
ridge	TAK-715_221	0.41635345559340203	0.11594688888179525
ridge	TGX221_94	0.3306208125875089	0.17765075659158824
ridge	THZ-2-102-1_346	0.5951881635472128	0.09523909049081858
ridge	THZ-2-49_344	0.39055228235785017	0.056184768788279514
ridge	TL-1-85_261	0.5144140459639055	0.10733211577219534
ridge	TL-2-105_211	0.3814378033772847	0.1057796757225542
ridge	TPCA-1_305	0.5216019548326825	0.11045649265323708
ridge	TW 37_1149	0.35352125699928616	0.06319771623905038
ridge	Talazoparib_1259	0.4125192770955123	0.10499389161463707
ridge	Tamoxifen_1199	0.11893484521948815	0.047116004020342335
ridge	Tanespimycin_1026	0.4067495346559997	0.05952391713566065
ridge	Temozolomide_1375	0.24312552166702445	0.10370582469793832
ridge	Temsirolimus_1016	0.3051777349656851	0.048259294508403286
ridge	Thapsigargin_180	0.3320165388008713	0.08182647639351386
ridge	Tipifarnib_204	0.3078274174947695	0.08685348941871457
ridge	Tivozanib_312	0.22177576759016315	0.09433715258385986
ridge	Tozasertib_32	0.4717144612207586	0.13437839878637414
ridge	Trametinib_1372	0.5447592852722802	0.07926538807045616
ridge	Tretinoin_1009	0.4080413169798633	0.11687847976109801
ridge	Tubastatin A_265	0.5418071786345259	0.0899246093456484
ridge	UNC0638_1236	0.23126746984957	0.06173454969600947
ridge	UNC0638_245	0.42596724503707534	0.11367485234130655
ridge	UNC1215_1262	0.1498427896915102	0.03837853073767369
ridge	VNLG_124_271	0.5566136663009348	0.17139402610186036
ridge	VX-11e_262	0.3968326546242063	0.08255207745667137
ridge	VX-702_1028	0.13064048363275474	0.035026045903457856
ridge	Veliparib_1018	0.14150301453176967	0.03637570237597339
ridge	Vinblastine_1004	0.41287229306181744	0.07905401056039765
ridge	Vinorelbine_140	0.3209820309808411	0.07910121922487069
ridge	Vismodegib_1033	0.15011353484414053	0.039978689812853435
ridge	Vorinostat_1012	0.5557852582357474	0.07171222991492801
ridge	WH-4-023_56	0.43013961518021615	0.14520270807328553
ridge	WHI-P97_288	0.3102809937395249	0.0889828878566258
ridge	WZ-1-84_59	0.3398159010803904	0.18230661954762375
ridge	WZ3105_252	0.5349919232094826	0.0906525519529056
ridge	XAV939_1268	0.2833675885290038	0.08659242563473414
ridge	XMD11-85h_1158	0.3615668881362768	0.13808156255171672
ridge	XMD13-2_330	0.4266716481554382	0.10137916921643594
ridge	XMD14-99_253	0.4555168492676966	0.0903419178763876
ridge	XMD15-27_332	0.3571544992089489	0.11933365345308188
ridge	XMD8-85_106	0.3328242636018544	0.15444463744686954
ridge	XMD8-92_1164	0.3835839271551564	0.14633047871896074
ridge	Y-39983_309	0.3200959875340975	0.09068339664381496
ridge	YK-4-279_1239	0.3369473236807998	0.08485804636432276
ridge	YM201636_310	0.3164120759669257	0.07429509380339183
ridge	Z-LLNle-CHO_45	0.32995324371527424	0.12303295372247965
ridge	ZG-10_1161	0.5765532759559513	0.1381817029772238
ridge	ZM447439_1050	0.4285451134293623	0.09820905562207316
ridge	ZSTK474_223	0.4564260730711747	0.07102615341722505
ridge	Zibotentan_266	0.18928394442404856	0.12623784510383626
ridge	rTRAIL_1261	0.26358955830973	0.06395438929532091
pca_ridge	ZSTK474_223	0.44238716774764697	0.08248113282063728
pca_ridge	ZM447439_1050	0.4433099926034565	0.09145959011132701
pca_ridge	Zibotentan_266	0.18393006046367405	0.11642454793929208
pca_ridge	ZG-10_1161	0.5535085476137376	0.15446288603684755
pca_ridge	Z-LLNle-CHO_45	0.3201057072225055	0.08603799402413928
pca_ridge	YM201636_310	0.3237763444186944	0.06820164324471689
pca_ridge	YK-4-279_1239	0.3479628653678131	0.09241560629320823
pca_ridge	Y-39983_309	0.3280323391512531	0.098066483670877
pca_ridge	XMD15-27_332	0.36888386011331786	0.12642244168631192
pca_ridge	XMD14-99_253	0.4831003006176776	0.09253708254292577
pca_ridge	XMD13-2_330	0.4525132275400199	0.10403308711520888
pca_ridge	XMD11-85h_1158	0.3703866710432913	0.13581630355407415
pca_ridge	XMD8-92_1164	0.40738668852378507	0.16353412971651424
pca_ridge	XMD8-85_106	0.3290650554461044	0.14441683099812244
pca_ridge	XAV939_1268	0.31970549361124456	0.09323984796014284
pca_ridge	WZ3105_252	0.5258810376597384	0.08822800320444768
pca_ridge	WZ-1-84_59	0.3534523450808373	0.18430366355952488
pca_ridge	WHI-P97_288	0.3536345519406378	0.1001446088582123
pca_ridge	WH-4-023_56	0.4554871471551037	0.1392516722497314
pca_ridge	VX-702_1028	0.15944059096216331	0.060786594446304174
pca_ridge	VX-11e_262	0.3999419132424069	0.08772783370024542
pca_ridge	Vorinostat_1012	0.5620870543594274	0.06728568144340341
pca_ridge	VNLG_124_271	0.584652833672363	0.1881372488358356
pca_ridge	Vismodegib_1033	0.16749503574957428	0.0451507948345099
pca_ridge	Vinorelbine_140	0.31920389302886865	0.07313211324109407
pca_ridge	Vinblastine_1004	0.4327367929098121	0.08555858366341698
pca_ridge	Veliparib_1018	0.13850026996719195	0.04695748041321292
pca_ridge	UNC1215_1262	0.16618147246076448	0.05868786006883571
pca_ridge	UNC0638_1236	0.2450889964035976	0.06247791490710905
pca_ridge	UNC0638_245	0.4312406691643467	0.12121770241135787
pca_ridge	TW 37_1149	0.3684876945252236	0.07639453374040497
pca_ridge	Tubastatin A_265	0.5311101723135844	0.08921760175340482
pca_ridge	Tretinoin_1009	0.4347727658285162	0.11798562161746165
pca_ridge	Trametinib_1372	0.5478112154301857	0.08356331815268887
pca_ridge	TPCA-1_305	0.5416809153222972	0.10686801380665817
pca_ridge	Tozasertib_32	0.4665194123166014	0.14261425242036013
pca_ridge	TL-2-105_211	0.3954359921998489	0.10971457199254256
pca_ridge	TL-1-85_261	0.5309367613757774	0.10262947446417202
pca_ridge	Tivozanib_312	0.29783396847962323	0.10854767786518962
pca_ridge	Tipifarnib_204	0.2979478463465125	0.08330834853595091
pca_ridge	THZ-2-102-1_346	0.6000500770385272	0.08504424716941422
pca_ridge	THZ-2-49_344	0.4148378381419067	0.05033677594771556
pca_ridge	Thapsigargin_180	0.3692158450310546	0.08883349487446625
pca_ridge	TGX221_94	0.3858659092625877	0.18676527283637284
pca_ridge	Temsirolimus_1016	0.31878907059466044	0.049486901122461374
pca_ridge	Temozolomide_1375	0.2455721999215537	0.10264142041574728
pca_ridge	Tanespimycin_1026	0.4589790331389412	0.05758397856921142
pca_ridge	Tamoxifen_1199	0.1341572758526992	0.07080872418395806
pca_ridge	Talazoparib_1259	0.4063493248154288	0.107101024678419
pca_ridge	TAK-715_221	0.4128699403902165	0.12680629315321995
pca_ridge	T0901317_333	0.2300135879671048	0.10578195598103364
pca_ridge	Sunitinib_5	0.4353449397435297	0.21757588425659707
pca_ridge	STF-62247_258	0.27433888519182337	0.04516418112533252
pca_ridge	Sorafenib_30	0.3637015846354082	0.19489912332148288
pca_ridge	SNX-2112_328	0.5794631941574427	0.07054690868273585
pca_ridge	SN-38_1494	0.5628040703540206	0.08705698891560719
pca_ridge	SL0101_1039	0.14495646232465464	0.030750593494907063
pca_ridge	Shikonin_170	0.2953361618643776	0.06996315845114576
pca_ridge	SGC0946_1264	0.11090392083412184	0.047667989402265014
pca_ridge	Serdemetan_1133	0.22201538593961767	0.06819090293047653
pca_ridge	Selumetinib_1498	0.4748645125699474	0.11468020760966302
pca_ridge	Selumetinib_1062	0.29325080177350665	0.08544313805426683
pca_ridge	Selisistat_341	0.17500641534015135	0.08220810874941421
pca_ridge	Seliciclib_110	0.3504669960334147	0.09587807661499824
pca_ridge	SB590885_1061	0.5114748788084285	0.1582874472818603
pca_ridge	SB216763_1025	0.2546295626766351	0.06373309498682539
pca_ridge	SB52334_304	0.23650409630512956	0.07689164732006848
pca_ridge	SB-505124_1194	0.19141301753581647	0.0334907391873758
pca_ridge	Saracatinib_38	0.3221894441461472	0.1644807848359145
pca_ridge	Salubrinal_111	0.293329852763946	0.16318005289062726
pca_ridge	S-Trityl-L-cysteine_41	0.4972368047879866	0.09622192007449926
pca_ridge	Ruxolitinib_206	0.3051330867147153	0.1686306398108625
pca_ridge	Rucaparib_1175	0.21873998075209075	0.0920228148891611
pca_ridge	rTRAIL_1261	0.28823812795530723	0.07758444420558717
pca_ridge	RO-3306_1052	0.2558768617524464	0.0756212489151411
pca_ridge	Refametinib_1526	0.4871440644384501	0.08756107324778116
pca_ridge	Refametinib_1014	0.5862355310129654	0.08738435421109472
pca_ridge	Rapamycin_3	0.4529460784908303	0.18232379547504388
pca_ridge	Quizartinib_254	0.26039286364193986	0.1527213325093397
pca_ridge	QS11_151	0.2705774614946724	0.055797952339278784
pca_ridge	QL-XII-61_1203	0.4233733656404545	0.2254305004256012
pca_ridge	QL-XII-47_235	0.3971050974541763	0.0749246933175413
pca_ridge	QL-XI-92_329	0.5885564726378503	0.09582947679961562
pca_ridge	QL-X-138_331	0.5399859544851086	0.08544482343351445
pca_ridge	QL-VIII-58_1166	0.2878526174400643	0.10409494533155783
pca_ridge	Pyrimethamine_71	0.3289632169033047	0.16579446534562914
pca_ridge	Ponatinib_155	0.4297847771053638	0.09782304001665527
pca_ridge	PLX-4720_1371	0.5087653810351244	0.09929337595024128
pca_ridge	PLX-4720_1036	0.4462834663383123	0.11120778476785942
pca_ridge	Piperlongumine_1243	0.3534197216157316	0.08131885646397494
pca_ridge	PIK-93_303	0.5265824903328589	0.09793111557823778
pca_ridge	Pictilisib_1527	0.2504771470323246	0.03178172472209289
pca_ridge	Pictilisib_1058	0.2727745387237001	0.05407717544311215
pca_ridge	PI-103_302	0.4988362946151105	0.07916338966533384
pca_ridge	Phenformin_196	0.4497286848153288	0.09416775575995036
pca_ridge	PHA-793887_301	0.5580730797913684	0.11205588125457093
pca_ridge	PHA-665752_6	0.23372273267072816	0.10551541157862032
pca_ridge	PFI-3_1530	0.17401164085605386	0.06311093060587274
pca_ridge	PFI-1_1219	0.3548113628383717	0.058460675838759586
pca_ridge	PF-4708671_1129	0.1286402515785252	0.03192316858233045
pca_ridge	PF-562271_158	0.22437177296099925	0.047452985975943225
pca_ridge	Pevonedistat_1529	0.39027605097948415	0.0915444832546582
pca_ridge	Pelitinib_282	0.3368753487421946	0.07560991584918847
pca_ridge	PD0325901_1060	0.5056098858036082	0.09019221212470542
pca_ridge	PD173074_1049	0.18710407780020272	0.05543862237406615
pca_ridge	Pazopanib_199	0.2850762485926431	0.09297382960188673
pca_ridge	Parthenolide_89	0.3545800118695802	0.09755672057386082
pca_ridge	Palbociclib_1054	0.3293990186737172	0.08422947342076212
pca_ridge	Paclitaxel_11	0.3335222327092688	0.08788849183200904
pca_ridge	PAC-1_175	0.42035753709797374	0.07053031307443229
pca_ridge	OSU-03012_167	0.3307807842020799	0.07747203920969706
pca_ridge	OSI-930_298	0.31059831192716225	0.13318836353641114
pca_ridge	OSI-027_299	0.5770426531475423	0.07956990744822671
pca_ridge	Omipalisib_283	0.35983252130399257	0.046332536045793835
pca_ridge	Olaparib_1495	0.29758640333253183	0.12157705563057505
pca_ridge	Olaparib_1017	0.2571863901841209	0.10645771165384772
pca_ridge	Obatoclax Mesylate_182	0.4345133137815133	0.06834838078135454
pca_ridge	NVP-TAE684_35	0.4466853938453501	0.07642456110257717
pca_ridge	NVP-BHG712_295	0.5087714061813148	0.06876816793244565
pca_ridge	Nutlin-3a_1047	0.5092163419996469	0.08094614210122095
pca_ridge	NU7441_1038	0.2748950509145168	0.08095427896872574
pca_ridge	NSC-207895_269	0.18428002921525655	0.037194237904533314
pca_ridge	NSC-87877_147	0.16389526864788745	0.07193036592604249
pca_ridge	NPK76-II-72-1_257	0.6228062367089404	0.08194223742305001
pca_ridge	Nilotinib_1013	0.7102494988237981	0.21325178676085627
pca_ridge	NG-25_260	0.5162745824971221	0.10751920910305376
pca_ridge	Navitoclax_1011	0.6446034640778724	0.08212485008522613
pca_ridge	MPS-1-IN-1_294	0.38913434011197295	0.07676154975128176
pca_ridge	Motesanib_1029	0.17020792355210407	0.1279656733747732
pca_ridge	MK-2206_1053	0.32815465109310304	0.08247863193901389
pca_ridge	Mitomycin-C_136	0.3645593565470986	0.07475220074114096
pca_ridge	Midostaurin_153	0.3357044701163797	0.06198261049202605
pca_ridge	MG-132_9	0.3501347865885406	0.10063563906834384
pca_ridge	Methotrexate_1008	0.6425695380964607	0.08135681420628982
pca_ridge	Masitinib_292	0.4394385470229613	0.1202771987504955
pca_ridge	Luminespib_194	0.31459359690807753	0.0587998465065277
pca_ridge	Linsitinib_185	0.3172086929640089	0.08504270294915328
pca_ridge	Linifanib_277	0.4042834473420184	0.20228797358004305
pca_ridge	LFM-A13_192	0.19005917223954166	0.051847267836924005
pca_ridge	Lestaurtinib_1024	0.4269563238124213	0.06383940382173914
pca_ridge	Lenalidomide_1020	0.1469836475817704	0.09869777418115633
pca_ridge	Lapatinib_119	0.4738326709522361	0.3284882193533415
pca_ridge	KU-55933_1030	0.2242600420151056	0.06399098044429645
pca_ridge	KIN001-270_345	0.3385931100717968	0.10485691644620998
pca_ridge	KIN001-266_291	0.18806124338866512	0.05556569698010806
pca_ridge	KIN001-260_290	0.39838066906249375	0.08649566170265308
pca_ridge	KIN001-244_287	0.3381238290990132	0.08700008453310924
pca_ridge	KIN001-236_286	0.4255609051156313	0.10182161526589698
pca_ridge	JW-7-52-1_83	0.4297004808503993	0.1243673201616642
pca_ridge	JW-7-24-1_256	0.6146677707525032	0.0728144361233936
pca_ridge	JQ12_164	0.3359171392235365	0.0929054778578271
pca_ridge	JQ1_1218	0.2932524423759421	0.10082868537583473
pca_ridge	JQ1_163	0.3279199969223194	0.06553843444407806
pca_ridge	JNK-9L_157	0.20606640844762106	0.05542639749798823
pca_ridge	JNK Inhibitor VIII_1043	0.2653306960476003	0.07262433386048618
pca_ridge	Ispinesib Mesylate_208	0.4812227962828667	0.06397789305525899
pca_ridge	IPA-3_176	0.3795062180582912	0.0819091865783072
pca_ridge	IOX2_1230	0.07367157791013264	0.05071472170077184
pca_ridge	Imatinib_34	0.4786700808620146	0.2295041049075791
pca_ridge	Idelalisib_238	0.3615403302932688	0.10701062769374016
pca_ridge	ICL1100013_1266	0.4476283598546867	0.06857144599380505
pca_ridge	I-BET-762_275	0.7289388222702323	0.07399266100942466
pca_ridge	HG6-64-1_159	0.3718054905687071	0.07353244665496482
pca_ridge	HG-5-113-01_1142	0.2780328988347205	0.09606981044177612
pca_ridge	HG-5-88-01_1143	0.2013288082712112	0.09794412660025996
pca_ridge	GW843682X_87	0.3889588109907269	0.12354350212572565
pca_ridge	GW441756_1023	0.1766384479731386	0.06508707246341194
pca_ridge	GW-2580_193	0.09217319440988378	0.05387745261425727
pca_ridge	GSK1904529A_202	0.17918216554270533	0.044593236157287545
pca_ridge	GSK1070916_226	0.5803265128278883	0.08872356468032777
pca_ridge	GSK690693_326	0.3465298669753337	0.09895734157435064
pca_ridge	GSK650394_177	0.3280411537941072	0.09755406480263476
pca_ridge	GSK429286A_230	0.2088469169236	0.07519771828131776
pca_ridge	GSK319347A_91	0.21268723024869232	0.09677818187797267
pca_ridge	GSK269962A_1192	0.2767069465488941	0.0969654304151436
pca_ridge	GSK269962A_127	0.14377740186584706	0.053894266267915165
pca_ridge	GNF-2_52	0.5812857244347014	0.2600295909948718
pca_ridge	Genentech Cpd 10_225	0.4616986834575177	0.1015665521982753
pca_ridge	Gemcitabine_135	0.3740917195940055	0.05759344499388485
pca_ridge	Gefitinib_1010	0.4560353137186088	0.11518813503425553
pca_ridge	FTI-277_166	0.1428543798031648	0.04216737050443524
pca_ridge	FR-180204_263	0.34700080467256206	0.09679075372748906
pca_ridge	Foretinib_308	0.41534314609070794	0.08486163311660085
pca_ridge	FMK_231	0.2504667889687145	0.08494377824509695
pca_ridge	FH535_173	0.3597465434111475	0.08048755309292263
pca_ridge	Fedratinib_306	0.6272250379667257	0.1254009436379487
pca_ridge	Etoposide_134	0.4614069089871938	0.08686099506492337
pca_ridge	Erlotinib_1	0.3877854465096581	0.20064797578444007
pca_ridge	Epothilone B_201	0.3617703300526293	0.06898277030062717
pca_ridge	Enzastaurin_229	0.3340981591984268	0.049994287218413314
pca_ridge	Entinostat_88	0.33074804923938605	0.14190411856500987
pca_ridge	Embelin_172	0.2924596020128817	0.07491573471113873
pca_ridge	Elesclomol_1031	0.4171861697086597	0.0986357477749688
pca_ridge	EHT-1864_1069	0.2632271976154141	0.05140844807556858
pca_ridge	Doxorubicin_133	0.3853492063992209	0.08414166426359057
pca_ridge	Doramapimod_1042	0.21798340097917088	0.059888943707254026
pca_ridge	Docetaxel_1007	0.5221013874292639	0.07087239723791
pca_ridge	DMOG_165	0.4349678328622865	0.0915526797131149
pca_ridge	Dasatinib_51	0.4083748712942796	0.0960760710835841
pca_ridge	Daporinad_1248	0.6796318896298723	0.06606386872997863
pca_ridge	Dactolisib_1057	0.26516235263330873	0.06666293139559469
pca_ridge	Dacinostat_200	0.4752756810114076	0.0951782615466161
pca_ridge	Dabrafenib_1373	0.6064116066458289	0.11271339170170375
pca_ridge	Cytarabine_1006	0.470265129210906	0.08103480567528408
pca_ridge	Cyclopamine_17	0.3277232016198723	0.16416583549518746
pca_ridge	CX-5461_300	0.4715186345048616	0.09050300351303188
pca_ridge	CUDC-101_273	0.6244400033881209	0.10210649771726237
pca_ridge	Crizotinib_37	0.5532158430633494	0.20591413876153286
pca_ridge	CP724714_255	0.27086478782476603	0.14148534987710934
pca_ridge	CP466722_152	0.6213547724886329	0.12717616501013473
pca_ridge	CMK_64	0.3374508608311003	0.10038174906297967
pca_ridge	Cisplatin_1005	0.3911152298891797	0.09348078477030376
pca_ridge	CI-1040_1015	0.4472004772748744	0.08653211381284369
pca_ridge	CHIR-99021_1241	0.3679123206965803	0.06817263429656811
pca_ridge	CHIR-99021_154	0.31969458163569703	0.10067911394906084
pca_ridge	CGP-082996_54	0.4503987337209541	0.14728011613130296
pca_ridge	CGP-60474_53	0.4823661668212826	0.12112513669554795
pca_ridge	Cetuximab_1114	0.3370015655180948	0.1210326179256318
pca_ridge	CCT007093_1067	0.20305786307940568	0.07362911449356603
pca_ridge	CCT-018159_1170	0.41323053726412856	0.08805776414010087
pca_ridge	CAY10603_276	0.6648462620319744	0.08614375745780986
pca_ridge	Cabozantinib_249	0.3461735771771538	0.09934704287225896
pca_ridge	BX795_1037	0.4092576785913199	0.07940285845453414
pca_ridge	BX-912_222	0.577764378920174	0.06861541098572439
pca_ridge	Bryostatin 1_197	0.24172513072877105	0.05485283659984692
pca_ridge	Bosutinib_1019	0.3274652663424848	0.09004620838207544
pca_ridge	Bortezomib_104	0.3200177820402672	0.10370204426423217
pca_ridge	BMS-754807_184	0.2859578295843549	0.0608101910471511
pca_ridge	BMS-536924_1091	0.293223086947195	0.07383875355940107
pca_ridge	BMS-536924_62	0.3841593857634236	0.12608207624841306
pca_ridge	BMS-509744_63	0.27831443967842817	0.09150212893155994
pca_ridge	BMS-345541_203	0.4155891454011287	0.059473471112747464
pca_ridge	Bleomycin_190	0.3793793693261053	0.07977144584297495
pca_ridge	Bleomycin (50 uM)_1378	0.4991352508451102	0.07332194835035577
pca_ridge	BIX02189_279	0.4246407208065189	0.09285339074612076
pca_ridge	Bicalutamide_1502	0.11316420942428115	0.04362689662984737
pca_ridge	Bicalutamide_150	0.20735159720565816	0.13096777492224218
pca_ridge	BI-2536_60	0.43335339518484783	0.1170405886898788
pca_ridge	Bexarotene_186	0.22148955569638828	0.0902388938724691
pca_ridge	Belinostat_274	0.5874621375276127	0.059710055561748
pca_ridge	BAY-61-3606_178	0.3679093452207942	0.08388193896331968
pca_ridge	AZD8055_1059	0.40502512924269823	0.0910555183090973
pca_ridge	AZD7762_1022	0.4490362476058537	0.09160068595925808
pca_ridge	AZD6482_1066	0.3285600409946988	0.08986304118847731
pca_ridge	AZD6482_156	0.2856108823697926	0.0897474931232689
pca_ridge	AZ628_29	0.5640816714357567	0.1465947460999763
pca_ridge	Axitinib_1021	0.38437828658635337	0.14952994598020633
pca_ridge	Avagacestat_1072	0.19374028820941794	0.06310284669601875
pca_ridge	Avagacestat_205	0.16419745896433025	0.06713557582183831
pca_ridge	AT-7519_219	0.6323210126885332	0.07139981503621504
pca_ridge	AS605240_224	0.3925798197823422	0.09368547048088503
pca_ridge	AS601245_207	0.20042681705862495	0.038088459011034734
pca_ridge	AR-42_272	0.6839856557013717	0.07148261033173492
pca_ridge	Amuvatinib_293	0.1761571032370898	0.059937568079732925
pca_ridge	Alectinib_281	0.3156935324454436	0.0694457332293565
pca_ridge	AKT inhibitor VIII_228	0.5160712640427565	0.09274514496714192
pca_ridge	AKT inhibitor VIII_171	0.22042209321755069	0.05217158038306149
pca_ridge	AICA Ribonucleotide_1001	0.5380492149620312	0.10846180904711383
pca_ridge	Afatinib_1377	0.5689344907243855	0.12137939264187345
pca_ridge	Afatinib_1032	0.4635230039771049	0.11470776399796
pca_ridge	A-770041_55	0.358926970380074	0.12865508536965278
pca_ridge	A-443654_86	0.3071680974283659	0.13630661936122165
pca_ridge	681640_1046	0.18623797253732602	0.07143657116704638
pca_ridge	5-Fluorouracil_179	0.5440148145731647	0.07153123610636132
pca_ridge	(5Z)-7-Oxozeaenol_1242	0.4652646220964042	0.11962897151484553
xgbr_li	(5Z)-7-Oxozeaenol_1242	0.4734847989850451	0.10806990322456007
xgbr_li	5-Fluorouracil_179	0.5629433240881082	0.0708150841288896
xgbr_li	681640_1046	0.1560709559132864	0.02719600666465573
xgbr_li	A-443654_86	0.3149211676705843	0.13644810879614228
xgbr_li	A-770041_55	0.3265755165127917	0.11608159523180167
xgbr_li	AICA Ribonucleotide_1001	0.5262359442604346	0.1146117885257429
xgbr_li	AKT inhibitor VIII_171	0.2550189131564545	0.07059086346769501
xgbr_li	AKT inhibitor VIII_228	0.5088341717303384	0.08432646623907655
xgbr_li	AR-42_272	0.6954755842730006	0.0698852396304687
xgbr_li	AS601245_207	0.2297121832426325	0.05787940602362605
xgbr_li	AS605240_224	0.3896573384299995	0.09521743671125467
xgbr_li	AT-7519_219	0.6097377603706244	0.06969169337592762
xgbr_li	AZ628_29	0.528352685294619	0.1652641744380723
xgbr_li	AZD6482_1066	0.361406367401249	0.09775450224784868
xgbr_li	AZD6482_156	0.24618720582184586	0.07377283769059315
xgbr_li	AZD7762_1022	0.4395558981275625	0.08122034191667722
xgbr_li	AZD8055_1059	0.4066291497431739	0.09478253212425716
xgbr_li	Afatinib_1032	0.4807844859572409	0.10430094083538044
xgbr_li	Afatinib_1377	0.5133862489615865	0.12118187244666935
xgbr_li	Alectinib_281	0.3068168800460621	0.06440850570396361
xgbr_li	Amuvatinib_293	0.17891081329685804	0.06305508949787286
xgbr_li	Avagacestat_1072	0.17938770069589918	0.05139603756955799
xgbr_li	Avagacestat_205	0.1688999318615807	0.07030813140192982
xgbr_li	Axitinib_1021	0.3164627737108244	0.11378664001044715
xgbr_li	BAY-61-3606_178	0.3817975299544787	0.08965371573700873
xgbr_li	BI-2536_60	0.4485665695447357	0.12670281268863676
xgbr_li	BIX02189_279	0.4199571090057387	0.08397710159906031
xgbr_li	BMS-345541_203	0.3905980867604876	0.06078844810058494
xgbr_li	BMS-509744_63	0.2954022679370004	0.09143886271236894
xgbr_li	BMS-536924_1091	0.2643926031608489	0.07612649451374022
xgbr_li	BMS-536924_62	0.39064832775181096	0.14621996370691015
xgbr_li	BMS-754807_184	0.2705948322735101	0.0641992260328003
xgbr_li	BX-912_222	0.5865567160252461	0.07090002632131273
xgbr_li	BX795_1037	0.4274841334408978	0.08446786835703657
xgbr_li	Belinostat_274	0.5822590768854936	0.08420908581156418
xgbr_li	Bexarotene_186	0.2133953336075045	0.0815865266350293
xgbr_li	Bicalutamide_150	0.17461118930293745	0.10988469305151463
xgbr_li	Bicalutamide_1502	0.10710820693795922	0.028590839647280257
xgbr_li	Bleomycin (50 uM)_1378	0.4966689415765057	0.06102455093516769
xgbr_li	Bleomycin_190	0.4002753656366299	0.09353174626294283
xgbr_li	Bortezomib_104	0.3182975217110261	0.09835159173794476
xgbr_li	Bosutinib_1019	0.31067557590533545	0.08097063053343928
xgbr_li	Bryostatin 1_197	0.21522053908894648	0.06429476298585657
xgbr_li	CAY10603_276	0.6595486906479546	0.08657798464692068
xgbr_li	CCT-018159_1170	0.4091344937445336	0.0680432897427767
xgbr_li	CCT007093_1067	0.2206353556482218	0.07312892290957998
xgbr_li	CGP-082996_54	0.4438499441684175	0.13766990824301215
xgbr_li	CGP-60474_53	0.4682965551456304	0.12044908097957438
xgbr_li	CHIR-99021_1241	0.3302038583250513	0.06436504434446169
xgbr_li	CHIR-99021_154	0.29462198067187345	0.08450033314428898
xgbr_li	CI-1040_1015	0.4535973502676739	0.0947641496963047
xgbr_li	CMK_64	0.3465244547098419	0.09742089258954664
xgbr_li	CP466722_152	0.6114198509815354	0.13018687721877084
xgbr_li	CP724714_255	0.2829479203922555	0.13209864558532644
xgbr_li	CUDC-101_273	0.5992804133313838	0.10415386206833956
xgbr_li	CX-5461_300	0.4846832866520808	0.0819697575160026
xgbr_li	Cabozantinib_249	0.3378392305601556	0.0837593163985071
xgbr_li	Cetuximab_1114	0.3124492116635329	0.11837419275041045
xgbr_li	Cisplatin_1005	0.38589218266829056	0.08157805750253552
